% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=550052, Sun Dec 15 14:14:29 2019, <python>{}</python>
1 12 0.9338449802450034 0 0 0.9248509807867075 0.9336380475812543 0.9251270699949832 0.923358510879228 0.9355687465914342 0.9403061928712769 0.9335338020984472 0.9370079535398895 0.926875717346694 0.9355536096260526 0.9296073103057486 0.9389460942610025 0.938639500404093 0.9313817339447987 0.9316623574594356 0.9281377297494489 0.9340313052028318 0.9388834489789242 0.9325370343950584 0.9320973182123165
2 24 0.9189378236066371 0 0 0.9198764552057895 0.9154900879425713 0.9100230735202228 0.9097030403320078 0.9196629108275551 0.9242838917994255 0.9160410049930501 0.9223379614522624 0.9118520341375067 0.914983479153978 0.903264505634583 0.9324182654112827 0.9284067052012753 0.91467598063366 0.9245502908294021 0.8997250419132692 0.9173438072570215 0.9224075576167139 0.9204380431156559 0.913015661094022
3 36 0.9385859147042817 0 0 0.956866585447525 0.9350777598983714 0.9245843915548732 0.9338936116823854 0.9393912263385535 0.9425991509751033 0.937484518782942 0.9381949898824636 0.9262195321291916 0.9320118537851665 0.9213301704750698 0.9414510153606283 0.9530476034120607 0.9458122387673377 0.943901115059722 0.9086328175891873 0.9377392054399168 0.941643889122703 0.9382024950139545 0.9238054159633129
4 48 0.9873500345129943 0 0 1.0118277938265399 0.9838248418199743 0.9836014871063672 0.998258372454364 0.9910162260749872 0.9876457146739841 0.9834367580457547 0.9939728279996533 0.9645232190903418 0.980195048632209 0.9616508182792844 0.9955612059390191 1.0143807550123425 0.9979251779070951 0.9937551816076712 0.9482186350245135 1.0084702503388205 0.9843036885398477 0.9866817707097252 0.968012888651449
5 60 1.0159952759719881 0 0 1.0693238761629311 1.0156151977437466 1.0125226285737292 1.0349548071940662 1.0142159484492543 1.0153937734732583 1.0107347644097515 1.014464013626863 0.992408923114562 1.0092657249226982 0.9912400074831855 1.0134634941142098 1.0623355748111662 1.0335615096676782 1.0291292379026031 0.9787148317364861 1.0502022633122372 1.0156327460309313 1.0103050437348018 0.9930370606704756
6 72 1.063332744410775 0 0 1.14078892891025 1.0594270586819217 1.0465334244457771 1.1002560392372798 1.0717295990475928 1.0701557117258007 1.068107160943974 1.055722689614748 1.0392838102411328 1.051573401076214 1.035113805152749 1.0547205842832046 1.111016042539838 1.0819383272026522 1.0765981765248904 1.0145491287080666 1.1000828165119272 1.0675242758155825 1.071151655305627 1.0311362958719772
7 84 1.1216393289550268 0 0 1.239281669759887 1.1159017692642 1.1026583608015452 1.1715846715811447 1.1335981571335008 1.1210948627135378 1.1253250067295244 1.1007703931867077 1.0941699307779735 1.1096951082714783 1.0871615271056367 1.1173620109099893 1.1796195980675974 1.141117817665942 1.1255381572919156 1.0690204264102041 1.1646039192158761 1.1287140594753988 1.1342954375689192 1.0858588847020154
8 96 1.2242288257416951 0 0 1.3727090028670528 1.2144296702484518 1.2033063857107442 1.2859711895812405 1.239441088055591 1.2397629616173196 1.2304725808515096 1.1984194343914707 1.1988207924226608 1.217547196401834 1.1825338343603427 1.2057846226440123 1.2950077891491976 1.2455602180458327 1.2256447980789373 1.154466469022253 1.2704636367958775 1.2330688336532711 1.2506940463628549 1.1855133795525115
9 108 1.3493804801107592 0 0 1.540201755541984 1.33193191891627 1.3271816424446459 1.4184691108651102 1.364436794423725 1.3602612177403397 1.367559080095964 1.3242755628689686 1.320410477979447 1.3341639962989809 1.2972017460502894 1.330829355252304 1.4217569891403323 1.3680729613005087 1.3557438026611028 1.2693001722463144 1.4015797905194773 1.3717174872974922 1.3764679381930311 1.3073679423855809
10 120 1.5123179414210421 0 0 1.7558031855809735 1.4841617638202569 1.484936287777953 1.5913477503554718 1.5315396737964386 1.5328985346654955 1.5356489586749316 1.4677129331090164 1.4663841467517782 1.4963324534943807 1.4274122325101626 1.4949070374156948 1.5876813911035037 1.5310227750789664 1.5397323376581646 1.4279823394073654 1.5736904180236544 1.5357102208255533 1.5577336121180982 1.4786352697550411
11 132 1.6571426430974598 0 0 1.9174502077247673 1.6208293422446909 1.6152380949379361 1.732970454248008 1.6812339589652068 1.670382802018584 1.6772912996245328 1.6032957721096188 1.6121526170714826 1.6435185417605453 1.5613589586078538 1.6388662044864601 1.743956550589204 1.6711061775207805 1.6788630878018926 1.5522718607183323 1.7224342617231274 1.6775117726792474 1.6998708516603593 1.6206262112813385
12 144 1.8536321985215425 0 0 2.160509169521716 1.7858062415301557 1.8104164398478166 1.9347279192432996 1.881109173465849 1.8718632246866835 1.881880258034142 1.8043633756522846 1.8043250430881221 1.835014040844741 1.7378158806367847 1.8361299882004494 1.9526533212911783 1.856078377731955 1.8642683006144583 1.7359238925971678 1.9166618790997336 1.8716199003422844 1.9006209190449612 1.8100839141454579
13 156 2.105801814291592 0 0 2.473847411922988 2.0273920218127333 2.049156999188935 2.1913210868381836 2.1305600965116067 2.124069096265104 2.14325727968173 2.0401104959678777 2.045734835868845 2.0926415072002573 1.9700651517457024 2.0830840676147626 2.225858483575414 2.126982919591113 2.112058845762057 1.9593920595545609 2.1793997812133 2.129047478163624 2.1568857334685854 2.038469233570773
14 168 2.3469607804697423 0 0 2.748941348751944 2.2739065245931456 2.2809806689197294 2.4393166415300107 2.370692220487146 2.374093613386074 2.3915046983084953 2.2760939149678197 2.2676882919631995 2.2982936572555817 2.186272886823377 2.298595483629922 2.471065831898731 2.371039908228915 2.342667894192292 2.1674986345655394 2.426502488226081 2.367594685571318 2.396517054023956 2.258271441815843
15 180 2.5645691344358346 0 0 2.989962025371372 2.500728128461131 2.46981207647596 2.6654487869599057 2.6150867776705162 2.6094861223475476 2.6107897952705628 2.4762941190026417 2.474275474737311 2.5152033125973774 2.3778480784713745 2.5250108993988545 2.7177415346379803 2.6092318510402666 2.5585935169200327 2.3692301810577816 2.6333911758675534 2.5734351737082273 2.604472159344749 2.469349963736243
16 192 2.840643726698793 0 0 3.2880073534412433 2.7703420582607023 2.687216069864743 2.9431623534743827 2.8967796500027454 2.8923799490568944 2.895375156356354 2.7336567075992004 2.756375468350573 2.7837303152143233 2.638974212523757 2.781457029605723 3.01123724030434 2.895557727044715 2.829260480037755 2.5975861044715414 2.9215040194877773 2.8464765318614242 2.8759869762899886 2.7145056690609093
17 204 3.2700451381511915 0 0 3.8663390573250127 3.173675275783407 3.065811237397153 3.395538463302415 3.319203080868505 3.3103659082456973 3.3432669166160127 3.1391982311778848 3.1736598206403945 3.187889838672533 3.04599646087411 3.2140064121181493 3.439788754708765 3.3119794132015907 3.281084373005569 3.011553423930627 3.358881309378167 3.232030072870065 3.314532531081088 3.122395909664012
18 216 3.715746227228167 0 0 4.35758607730604 3.592664421983317 3.4812716257533185 3.864265353548952 3.7586188221850114 3.766009488857808 3.792211087250487 3.570073195460093 3.5828268493111977 3.5959759731886205 3.4376171088766925 3.645669386897817 3.9153368728127935 3.711375532277985 3.713777554477825 3.4141833345354216 3.7968499152246307 3.6614591110315806 3.7713040449488804 3.5575302429950284
19 228 4.27594837505714 0 0 5.023132827428837 4.131481721099783 4.007126528672298 4.454739178634443 4.287425983808656 4.284943392392096 4.371514348249965 4.068607258264316 4.115809194567272 4.14786653762297 3.985951926146317 4.181235369673676 4.487200622011977 4.329922013689066 4.294097095465132 3.894596394626548 4.430081206426256 4.158662997361646 4.338210078083079 4.100709976364683
20 240 4.882379844458396 0 0 5.724988143432918 4.710449844538759 4.555424977606362 5.083272678141458 4.898290100504592 4.931631226148053 4.992612970444882 4.631147518186681 4.677542061808237 4.720713664853412 4.528034158904903 4.7491681590055315 5.137375959897703 4.979305748962088 4.875935451486308 4.438907014672399 5.0646140380966616 4.7412263917587545 4.960442237285537 4.692644235863676
21 252 5.591375578034166 0 0 6.581987743570047 5.4472855525492365 5.238470538498266 5.753231006028308 5.575286294870957 5.624175418146954 5.70979125784567 5.266441049709765 5.370651448257143 5.397229154810609 5.152153968928354 5.428084182822606 5.933952004393395 5.697110432242266 5.590638331852064 5.105151693816583 5.76964415878863 5.404756510247286 5.6498980120004445 5.389810034271139
22 264 6.342569639122465 0 0 7.503555815902286 6.147799874719557 5.931420712001902 6.498910449647326 6.320767068355628 6.423778923152135 6.4888179427744275 5.917597285129243 6.093994915998712 6.018932610381914 5.869379064018133 6.151605836062324 6.665294109048926 6.4514309285485485 6.32914586648905 5.768783831786831 6.521858865015222 6.1413837100547966 6.4351123307753975 6.1014234426398275
23 276 7.387638390118213 0 0 8.849157736944774 7.153873255905463 6.900007430583825 7.563730228233814 7.320661638846446 7.458154566277921 7.559956893865029 6.877088187875986 7.081225501435399 6.948347549559888 6.8018348335522765 7.097939945341508 7.686481920916018 7.540491049088339 7.421368470894366 6.7425770094445765 7.6083054174469344 7.199055749262261 7.483554019940378 7.0915798713811435
24 288 8.836923722187857 0 0 10.706597995009716 8.551077195960357 8.227924265163379 9.019926187409155 8.744662904820489 8.84620515228209 9.017881416415143 8.187309863526396 8.356228442478667 8.348405588877029 8.092531503963878 8.530164129175958 9.226205235537392 9.072237484639604 8.821053877063928 8.066045629790755 9.05733165453925 8.62075071966708 8.879377448565258 8.489572416561309
25 300 10.264238597312941 0 0 12.420299033523293 9.949966643999678 9.326647767605241 10.454176730693419 10.082577003673245 10.202644672951793 10.423943832102323 9.438990287348755 9.641303185217474 9.719629658067872 9.416725051960409 9.923922981927731 10.645542498212707 10.550707744876126 10.24960696522366 9.32603102856254 10.564236195657864 10.043998808868826 10.299663527023917 9.850789589814577
26 312 12.05247839743297 0 0 14.671010084356205 11.630578942732203 11.031865871030183 12.24458820360845 11.789797070219171 11.98198484311689 12.401254627012149 10.89850342833054 11.250313620132495 11.534065117332005 11.045190041634063 11.722847898190606 12.488180748981243 12.385178671281489 11.95721978533863 10.832045486426557 12.48713414158826 11.755750212194213 12.056359239974746 11.590691673592406
